order_id,order_number,shop_id,createdAt,currency,order_total_price,order_total_discounts,cost_total,revenue_with_cost,shipping_original_price,shipping_price_charged,shipping_discount_amount,is_free_shipping,product_id,variant_id,title,price,quantity,total_discount,compare_at_price,active_campaign_id,active_campaign_ids,campaign_discounts
2480,2480,sd-shop-0001,2025-11-29 13:57:00+00:00,USD,121.99,29.6,50.59,121.99,9.99,0.0,9.99,True,7000103320804,41000085793481,Decorative Throw Pillow Cover,70.8,1,0.0,70.8,,[],[]
2481,2481,sd-shop-0001,2025-11-29 18:09:00+00:00,USD,154.64,27.67,68.06,154.64,0.0,0.0,0.0,False,7000314237319,41001634516838,Seasonal Décor Bundle,46.94,2,27.67,60.77,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 27.67}]"
2481,2481,sd-shop-0001,2025-11-29 18:09:00+00:00,USD,154.64,27.67,68.06,154.64,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,60.77,1,0.0,60.77,,[],[]
2482,2482,sd-shop-0001,2025-11-29 22:20:00+00:00,USD,187.29,36.9,87.19,187.29,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,56.28,2,36.9,74.73,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 36.9}]"
2482,2482,sd-shop-0001,2025-11-29 22:20:00+00:00,USD,187.29,36.9,87.19,187.29,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,74.73,1,0.0,74.73,,[],[]
2483,2483,sd-shop-0001,2025-11-29 03:31:00+00:00,USD,219.95,25.34,107.98,219.95,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,109.98,2,25.34,122.65,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 25.34}]"
2484,2484,sd-shop-0001,2025-11-29 07:41:00+00:00,USD,252.6,63.66,130.42,252.6,4.99,0.0,4.99,False,7000828197913,41002132600026,Reed Diffuser Luxury Set,138.79,2,33.68,155.64,sc3,"[""sc3"", ""sc7""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 33.68}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
2484,2484,sd-shop-0001,2025-11-29 07:41:00+00:00,USD,252.6,63.66,130.42,252.6,4.99,0.0,4.99,False,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
2485,2485,sd-shop-0001,2025-11-29 11:52:00+00:00,USD,105.25,20.93,42.28,105.25,4.99,0.0,4.99,False,7000828197913,41002132600026,Reed Diffuser Luxury Set,44.66,1,15.94,60.6,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 15.94}]"
2485,2485,sd-shop-0001,2025-11-29 11:52:00+00:00,USD,105.25,20.93,42.28,105.25,4.99,0.0,4.99,False,7000103320804,41000085793481,Decorative Throw Pillow Cover,60.59,1,0.0,60.59,,[],[]
2486,2486,sd-shop-0001,2025-11-29 16:04:00+00:00,USD,137.91,23.39,58.9,137.91,0.0,0.0,0.0,False,7000314237319,41001634516838,Seasonal Décor Bundle,57.26,1,23.39,80.65,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 23.39}]"
2486,2486,sd-shop-0001,2025-11-29 16:04:00+00:00,USD,137.91,23.39,58.9,137.91,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,80.65,1,0.0,80.65,,[],[]
2487,2487,sd-shop-0001,2025-11-29 20:14:00+00:00,USD,170.56,32.02,197.21,170.56,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,51.52,2,32.02,67.53,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 32.02}]"
2487,2487,sd-shop-0001,2025-11-29 20:14:00+00:00,USD,170.56,32.02,197.21,170.56,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,67.53,1,0.0,67.53,,[],[]
2488,2488,sd-shop-0001,2025-11-29 01:25:00+00:00,USD,203.21,21.52,97.12,203.21,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,101.6,2,21.52,112.37,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 21.52}]"
2489,2489,sd-shop-0001,2025-11-29 05:36:00+00:00,USD,235.87,64.24,118.71,235.87,9.99,0.0,9.99,True,7000828197913,41002132600026,Reed Diffuser Luxury Set,130.43,2,29.26,145.06,sc3,"[""sc3"", ""sc7""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 29.26}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
2489,2489,sd-shop-0001,2025-11-29 05:36:00+00:00,USD,235.87,64.24,118.71,235.87,9.99,0.0,9.99,True,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
2490,2490,sd-shop-0001,2025-11-29 09:46:00+00:00,USD,88.52,17.58,46.8,88.52,4.99,0.0,4.99,False,7000828197913,41002132600026,Reed Diffuser Luxury Set,29.51,3,12.59,33.7,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 12.59}]"
2491,2491,sd-shop-0001,2025-11-29 13:57:00+00:00,USD,121.17,29.42,50.18,121.17,9.99,0.0,9.99,True,7000314237319,41001634516838,Seasonal Décor Bundle,50.87,1,19.43,70.3,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 19.43}]"
2491,2491,sd-shop-0001,2025-11-29 13:57:00+00:00,USD,121.17,29.42,50.18,121.17,9.99,0.0,9.99,True,7000103320804,41000085793481,Decorative Throw Pillow Cover,70.3,1,0.0,70.3,,[],[]
2492,2492,sd-shop-0001,2025-11-29 18:09:00+00:00,USD,153.83,27.45,67.61,153.83,0.0,0.0,0.0,False,7000314237319,41001634516838,Seasonal Décor Bundle,46.7,2,27.45,60.43,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 27.45}]"
2492,2492,sd-shop-0001,2025-11-29 18:09:00+00:00,USD,153.83,27.45,67.61,153.83,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,60.43,1,0.0,60.43,,[],[]
2493,2493,sd-shop-0001,2025-11-29 22:20:00+00:00,USD,186.48,36.66,86.69,186.48,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,56.05,2,36.66,74.38,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 36.66}]"
2493,2493,sd-shop-0001,2025-11-29 22:20:00+00:00,USD,186.48,36.66,86.69,186.48,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,74.38,1,0.0,74.38,,[],[]
2494,2494,sd-shop-0001,2025-11-29 03:30:00+00:00,USD,219.13,25.14,107.44,219.13,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,109.57,2,25.14,122.14,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 25.14}]"
2495,2495,sd-shop-0001,2025-11-29 07:41:00+00:00,USD,251.79,63.44,129.84,251.79,4.99,0.0,4.99,False,7000828197913,41002132600026,Reed Diffuser Luxury Set,138.39,2,33.46,155.12,sc3,"[""sc3"", ""sc7""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 33.46}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
2495,2495,sd-shop-0001,2025-11-29 07:41:00+00:00,USD,251.79,63.44,129.84,251.79,4.99,0.0,4.99,False,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
2496,2496,sd-shop-0001,2025-11-29 11:52:00+00:00,USD,104.44,20.76,41.89,104.44,4.99,0.0,4.99,False,7000828197913,41002132600026,Reed Diffuser Luxury Set,44.34,1,15.77,60.11,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 15.77}]"
2496,2496,sd-shop-0001,2025-11-29 11:52:00+00:00,USD,104.44,20.76,41.89,104.44,4.99,0.0,4.99,False,7000103320804,41000085793481,Decorative Throw Pillow Cover,60.1,1,0.0,60.1,,[],[]
2497,2497,sd-shop-0001,2025-11-29 15:03:00+00:00,USD,137.09,23.19,58.47,137.09,0.0,0.0,0.0,False,7000314237319,41001634516838,Seasonal Décor Bundle,56.95,1,23.19,80.14,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 23.19}]"
2497,2497,sd-shop-0001,2025-11-29 15:03:00+00:00,USD,137.09,23.19,58.47,137.09,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,80.14,1,0.0,80.14,,[],[]
2498,2498,sd-shop-0001,2025-11-29 20:14:00+00:00,USD,169.75,31.79,76.71,169.75,0.0,0.0,0.0,False,7000314237319,41001634516838,Seasonal Décor Bundle,51.29,2,31.79,67.18,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 31.79}]"
2498,2498,sd-shop-0001,2025-11-29 20:14:00+00:00,USD,169.75,31.79,76.71,169.75,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,67.18,1,0.0,67.18,,[],[]
2499,2499,sd-shop-0001,2025-11-29 01:25:00+00:00,USD,202.4,21.34,96.6,202.4,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,101.2,2,21.34,111.87,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 21.34}]"
2500,2500,sd-shop-0001,2025-11-29 05:36:00+00:00,USD,235.05,64.03,118.15,235.05,9.99,0.0,9.99,True,7000828197913,41002132600026,Reed Diffuser Luxury Set,130.02,2,29.05,144.54,sc3,"[""sc3"", ""sc7""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 29.05}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
2500,2500,sd-shop-0001,2025-11-29 05:36:00+00:00,USD,235.05,64.03,118.15,235.05,9.99,0.0,9.99,True,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
2501,2501,sd-shop-0001,2025-11-29 09:46:00+00:00,USD,87.71,17.42,46.32,87.71,4.99,0.0,4.99,False,7000828197913,41002132600026,Reed Diffuser Luxury Set,29.24,3,12.43,33.38,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 12.43}]"
2502,2502,sd-shop-0001,2025-11-29 13:57:00+00:00,USD,120.36,24.23,49.76,120.36,4.99,0.0,4.99,False,7000314237319,41001634516838,Seasonal Décor Bundle,50.56,1,19.24,69.8,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 19.24}]"
2502,2502,sd-shop-0001,2025-11-29 13:57:00+00:00,USD,120.36,24.23,49.76,120.36,4.99,0.0,4.99,False,7000103320804,41000085793481,Decorative Throw Pillow Cover,69.8,1,0.0,69.8,,[],[]
2503,2503,sd-shop-0001,2025-11-29 17:09:00+00:00,USD,153.01,27.24,67.15,153.01,0.0,0.0,0.0,False,7000314237319,41001634516838,Seasonal Décor Bundle,62.89,1,27.24,90.13,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 27.24}]"
2503,2503,sd-shop-0001,2025-11-29 17:09:00+00:00,USD,153.01,27.24,67.15,153.01,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,90.12,1,0.0,90.12,,[],[]
2504,2504,sd-shop-0001,2025-11-29 22:19:00+00:00,USD,185.67,36.42,86.2,185.67,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,55.82,2,36.42,74.03,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 36.42}]"
2504,2504,sd-shop-0001,2025-11-29 22:19:00+00:00,USD,185.67,36.42,86.2,185.67,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,74.03,1,0.0,74.03,,[],[]
2505,2505,sd-shop-0001,2025-11-29 03:30:00+00:00,USD,218.32,24.95,106.9,218.32,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,109.16,2,24.95,121.64,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 24.95}]"
2506,2506,sd-shop-0001,2025-11-29 07:41:00+00:00,USD,250.97,63.21,129.26,250.97,4.99,0.0,4.99,False,7000828197913,41002132600026,Reed Diffuser Luxury Set,137.98,2,33.23,154.6,sc3,"[""sc3"", ""sc7""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 33.23}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
2506,2506,sd-shop-0001,2025-11-29 07:41:00+00:00,USD,250.97,63.21,129.26,250.97,4.99,0.0,4.99,False,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
2507,2507,sd-shop-0001,2025-11-29 11:51:00+00:00,USD,103.63,20.59,41.5,103.63,4.99,0.0,4.99,False,7000828197913,41002132600026,Reed Diffuser Luxury Set,44.02,1,15.6,59.62,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 15.6}]"
2507,2507,sd-shop-0001,2025-11-29 11:51:00+00:00,USD,103.63,20.59,41.5,103.63,4.99,0.0,4.99,False,7000103320804,41000085793481,Decorative Throw Pillow Cover,59.61,1,0.0,59.61,,[],[]
2508,2508,sd-shop-0001,2025-11-29 15:03:00+00:00,USD,136.28,22.99,58.03,136.28,0.0,0.0,0.0,False,7000314237319,41001634516838,Seasonal Décor Bundle,56.65,1,22.99,79.64,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 22.99}]"
2508,2508,sd-shop-0001,2025-11-29 15:03:00+00:00,USD,136.28,22.99,58.03,136.28,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,79.63,1,0.0,79.63,,[],[]
2509,2509,sd-shop-0001,2025-11-29 19:14:00+00:00,USD,168.93,31.56,76.23,168.93,0.0,0.0,0.0,False,7000314237319,41001634516838,Seasonal Décor Bundle,51.05,2,31.56,66.83,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 31.56}]"
2509,2509,sd-shop-0001,2025-11-29 19:14:00+00:00,USD,168.93,31.56,76.23,168.93,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,66.83,1,0.0,66.83,,[],[]
2510,2510,sd-shop-0001,2025-11-29 01:25:00+00:00,USD,201.59,21.16,96.09,201.59,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,100.8,2,21.16,111.38,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 21.16}]"
2511,2511,sd-shop-0001,2025-11-29 05:35:00+00:00,USD,234.24,63.82,117.6,234.24,9.99,0.0,9.99,True,7000828197913,41002132600026,Reed Diffuser Luxury Set,129.62,2,28.84,144.04,sc3,"[""sc3"", ""sc7""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 28.84}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
2511,2511,sd-shop-0001,2025-11-29 05:35:00+00:00,USD,234.24,63.82,117.6,234.24,9.99,0.0,9.99,True,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
2512,2512,sd-shop-0001,2025-11-29 09:46:00+00:00,USD,86.89,17.26,45.83,86.89,4.99,0.0,4.99,False,7000828197913,41002132600026,Reed Diffuser Luxury Set,28.96,3,12.27,33.05,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 12.27}]"
2513,2513,sd-shop-0001,2025-11-29 13:57:00+00:00,USD,119.55,24.05,49.35,119.55,4.99,0.0,4.99,False,7000314237319,41001634516838,Seasonal Décor Bundle,50.25,1,19.06,69.31,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 19.06}]"
2513,2513,sd-shop-0001,2025-11-29 13:57:00+00:00,USD,119.55,24.05,49.35,119.55,4.99,0.0,4.99,False,7000103320804,41000085793481,Decorative Throw Pillow Cover,69.3,1,0.0,69.3,,[],[]
2514,2514,sd-shop-0001,2025-11-29 17:08:00+00:00,USD,152.2,27.02,66.7,152.2,0.0,0.0,0.0,False,7000314237319,41001634516838,Seasonal Décor Bundle,62.59,1,27.02,89.61,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 27.02}]"
2514,2514,sd-shop-0001,2025-11-29 17:08:00+00:00,USD,152.2,27.02,66.7,152.2,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,89.61,1,0.0,89.61,,[],[]
2515,2515,sd-shop-0001,2025-11-29 22:19:00+00:00,USD,184.85,36.17,85.7,184.85,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,55.59,2,36.17,73.68,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 36.17}]"
2515,2515,sd-shop-0001,2025-11-29 22:19:00+00:00,USD,184.85,36.17,85.7,184.85,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,73.67,1,0.0,73.67,,[],[]
2516,2516,sd-shop-0001,2025-11-29 03:30:00+00:00,USD,217.51,24.76,106.37,217.51,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,108.76,2,24.76,121.14,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 24.76}]"
2517,2517,sd-shop-0001,2025-11-29 07:40:00+00:00,USD,250.16,62.99,128.69,250.16,4.99,0.0,4.99,False,7000828197913,41002132600026,Reed Diffuser Luxury Set,137.58,2,33.01,154.08,sc3,"[""sc3"", ""sc7""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 33.01}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
2517,2517,sd-shop-0001,2025-11-29 07:40:00+00:00,USD,250.16,62.99,128.69,250.16,4.99,0.0,4.99,False,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
2518,2518,sd-shop-0001,2025-11-29 11:51:00+00:00,USD,102.81,35.42,55.5,102.81,4.99,0.0,4.99,False,7000828197913,41002132600026,Reed Diffuser Luxury Set,28.17,3,15.43,33.31,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 15.43}]"
2518,2518,sd-shop-0001,2025-11-29 11:51:00+00:00,USD,102.81,35.42,55.5,102.81,4.99,0.0,4.99,False,7000103320804,41000085793481,Decorative Throw Pillow Cover,33.31,1,0.0,33.31,,[],[]
2519,2519,sd-shop-0001,2025-11-29 15:03:00+00:00,USD,135.47,22.79,57.6,135.47,0.0,0.0,0.0,False,7000314237319,41001634516838,Seasonal Décor Bundle,56.34,1,22.79,79.13,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 22.79}]"
2519,2519,sd-shop-0001,2025-11-29 15:03:00+00:00,USD,135.47,22.79,57.6,135.47,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,79.13,1,0.0,79.13,,[],[]
2520,2520,sd-shop-0001,2025-11-29 19:14:00+00:00,USD,168.12,31.34,75.76,168.12,0.0,0.0,0.0,False,7000314237319,41001634516838,Seasonal Décor Bundle,50.82,2,31.34,66.49,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 31.34}]"
2520,2520,sd-shop-0001,2025-11-29 19:14:00+00:00,USD,168.12,31.34,75.76,168.12,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,66.49,1,0.0,66.49,,[],[]
2521,2521,sd-shop-0001,2025-11-29 01:24:00+00:00,USD,200.78,20.99,95.57,200.78,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,100.39,2,20.99,110.89,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 20.99}]"
2522,2522,sd-shop-0001,2025-11-29 05:35:00+00:00,USD,233.43,63.62,117.04,233.43,9.99,0.0,9.99,True,7000828197913,41002132600026,Reed Diffuser Luxury Set,129.21,2,28.64,143.53,sc3,"[""sc3"", ""sc7""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 28.64}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 0.0}]"
2522,2522,sd-shop-0001,2025-11-29 05:35:00+00:00,USD,233.43,63.62,117.04,233.43,9.99,0.0,9.99,True,7000019539811,41000518186168,Travel Candle Tin (free gift),24.99,1,24.99,24.99,sc7,"[""sc7""]","[{""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]"
2523,2523,sd-shop-0001,2025-11-29 09:46:00+00:00,USD,86.08,17.11,45.35,86.08,4.99,0.0,4.99,False,7000828197913,41002132600026,Reed Diffuser Luxury Set,28.69,3,12.12,32.73,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 12.12}]"
2524,2524,sd-shop-0001,2025-11-29 13:56:00+00:00,USD,118.74,23.86,48.94,118.74,4.99,0.0,4.99,False,7000314237319,41001634516838,Seasonal Décor Bundle,49.94,1,18.87,68.81,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 18.87}]"
2524,2524,sd-shop-0001,2025-11-29 13:56:00+00:00,USD,118.74,23.86,48.94,118.74,4.99,0.0,4.99,False,7000103320804,41000085793481,Decorative Throw Pillow Cover,68.8,1,0.0,68.8,,[],[]
2525,2525,sd-shop-0001,2025-11-29 17:08:00+00:00,USD,151.39,26.81,66.25,151.39,0.0,0.0,0.0,False,7000314237319,41001634516838,Seasonal Décor Bundle,62.29,1,26.81,89.1,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 26.81}]"
2525,2525,sd-shop-0001,2025-11-29 17:08:00+00:00,USD,151.39,26.81,66.25,151.39,0.0,0.0,0.0,False,7000357423367,41000948010126,Linen Throw Blanket,89.1,1,0.0,89.1,,[],[]
2526,2526,sd-shop-0001,2025-11-29 21:19:00+00:00,USD,184.04,35.93,214.87,184.04,0.0,0.0,0.0,False,7000752187875,41000193868608,Home Fragrance Gift Box,55.36,2,35.93,73.33,sc3,"[""sc3""]","[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 35.93}]"
2526,2526,sd-shop-0001,2025-11-29 21:19:00+00:00,USD,184.04,35.93,214.87,184.04,0.0,0.0,0.0,False,7000655717060,41001377671419,Scented Room Spray,73.32,1,0.0,73.32,,[],[]
