order_id,shop_id,order_number,currency,subtotal_price,total_discounts,total_price,has_active_campaign,is_free_shipping,shipping_original_price,shipping_price_charged,shipping_discount_amount,applied_campaigns,order_campaigns,cost_total,revenue_with_cost,has_partial_cost,createdAt
2441,sd-shop-0001,2441,USD,108.51,21.62,108.51,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 16.63}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",43.86,108.51,False,2025-11-28 12:53:00+00:00
2442,sd-shop-0001,2442,USD,141.16,24.2,141.16,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 24.2}]",[],60.65,141.16,False,2025-11-28 16:05:00+00:00
2443,sd-shop-0001,2443,USD,173.81,32.95,173.81,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 32.95}]",[],201.44,173.81,False,2025-11-29 20:15:00+00:00
2444,sd-shop-0001,2444,USD,206.47,22.24,206.47,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 22.24}]",[],99.2,206.47,False,2025-11-29 01:26:00+00:00
2445,sd-shop-0001,2445,USD,239.12,60.07,239.12,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 30.09}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",120.96,239.12,False,2025-11-29 05:37:00+00:00
2446,sd-shop-0001,2446,USD,91.77,18.2,91.77,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 13.21}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",48.75,91.77,False,2025-11-29 10:48:00+00:00
2447,sd-shop-0001,2447,USD,124.43,30.16,124.43,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 20.17}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",51.84,124.43,False,2025-11-29 14:58:00+00:00
2448,sd-shop-0001,2448,USD,157.08,28.32,157.08,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 28.32}]",[],69.43,157.08,False,2025-11-29 18:10:00+00:00
2449,sd-shop-0001,2449,USD,189.73,37.64,189.73,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 37.64}]",[],88.68,189.73,False,2025-11-29 22:21:00+00:00
2450,sd-shop-0001,2450,USD,222.39,50.91,222.39,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 25.92}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]",[],109.6,222.39,False,2025-11-29 03:31:00+00:00
2451,sd-shop-0001,2451,USD,255.04,64.33,255.04,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 34.35}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",132.17,255.04,False,2025-11-29 07:42:00+00:00
2452,sd-shop-0001,2452,USD,107.69,21.45,107.69,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 16.46}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",43.47,107.69,False,2025-11-29 12:53:00+00:00
2453,sd-shop-0001,2453,USD,140.35,23.99,140.35,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 23.99}]",[],60.21,140.35,False,2025-11-29 16:04:00+00:00
2454,sd-shop-0001,2454,USD,173.0,32.72,173.0,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 32.72}]",[],200.38,173.0,False,2025-11-29 20:15:00+00:00
2455,sd-shop-0001,2455,USD,205.65,22.06,205.65,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 22.06}]",[],98.67,205.65,False,2025-11-29 01:26:00+00:00
2456,sd-shop-0001,2456,USD,238.31,59.86,238.31,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 29.88}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",120.39,238.31,False,2025-11-29 05:37:00+00:00
2457,sd-shop-0001,2457,USD,90.96,18.05,90.96,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 13.06}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",48.26,90.96,False,2025-11-29 10:47:00+00:00
2458,sd-shop-0001,2458,USD,123.61,29.97,123.61,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 19.98}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",51.42,123.61,False,2025-11-29 14:58:00+00:00
2459,sd-shop-0001,2459,USD,156.27,28.1,156.27,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 28.1}]",[],68.98,156.27,False,2025-11-29 18:10:00+00:00
2460,sd-shop-0001,2460,USD,188.92,37.4,188.92,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 37.4}]",[],88.19,188.92,False,2025-11-29 22:20:00+00:00
2461,sd-shop-0001,2461,USD,221.57,50.71,221.57,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 25.72}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]",[],109.05,221.57,False,2025-11-29 03:31:00+00:00
2462,sd-shop-0001,2462,USD,254.23,64.11,254.23,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 34.13}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",131.59,254.23,False,2025-11-29 07:42:00+00:00
2463,sd-shop-0001,2463,USD,106.88,21.28,106.88,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 16.29}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",43.07,106.88,False,2025-11-29 12:52:00+00:00
2464,sd-shop-0001,2464,USD,139.53,23.79,139.53,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 23.79}]",[],59.77,139.53,False,2025-11-29 16:04:00+00:00
2465,sd-shop-0001,2465,USD,172.19,32.48,172.19,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 32.48}]",[],199.33,172.19,False,2025-11-29 20:15:00+00:00
2466,sd-shop-0001,2466,USD,204.84,21.88,204.84,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 21.88}]",[],98.15,204.84,False,2025-11-29 01:26:00+00:00
2467,sd-shop-0001,2467,USD,237.49,64.65,237.49,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 29.67}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc8"", ""campaignName"": ""VIP Members Free Shipping"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",119.83,237.49,False,2025-11-29 05:36:00+00:00
2468,sd-shop-0001,2468,USD,90.15,17.89,90.15,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 12.9}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",47.78,90.15,False,2025-11-29 09:47:00+00:00
2469,sd-shop-0001,2469,USD,122.8,29.79,122.8,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 19.8}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",51.01,122.8,False,2025-11-29 14:58:00+00:00
2470,sd-shop-0001,2470,USD,155.45,27.88,155.45,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 27.88}]",[],68.52,155.45,False,2025-11-29 18:09:00+00:00
2471,sd-shop-0001,2471,USD,188.11,37.15,188.11,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 37.15}]",[],87.69,188.11,False,2025-11-29 22:20:00+00:00
2472,sd-shop-0001,2472,USD,220.76,50.52,220.76,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 25.53}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]",[],108.52,220.76,False,2025-11-29 03:31:00+00:00
2473,sd-shop-0001,2473,USD,253.41,63.88,253.41,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 33.9}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",131.0,253.41,False,2025-11-29 07:42:00+00:00
2474,sd-shop-0001,2474,USD,106.07,21.1,106.07,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 16.11}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",42.68,106.07,False,2025-11-29 11:52:00+00:00
2475,sd-shop-0001,2475,USD,138.72,23.59,138.72,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 23.59}]",[],59.34,138.72,False,2025-11-29 16:04:00+00:00
2476,sd-shop-0001,2476,USD,171.37,32.25,171.37,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 32.25}]",[],198.26,171.37,False,2025-11-29 20:15:00+00:00
2477,sd-shop-0001,2477,USD,204.03,21.7,204.03,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 21.7}]",[],97.64,204.03,False,2025-11-29 01:25:00+00:00
2478,sd-shop-0001,2478,USD,236.68,64.44,236.68,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 29.46}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc8"", ""campaignName"": ""VIP Members Free Shipping"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",119.27,236.68,False,2025-11-29 05:36:00+00:00
2479,sd-shop-0001,2479,USD,89.33,17.73,89.33,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 12.74}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",47.29,89.33,False,2025-11-29 09:47:00+00:00
2480,sd-shop-0001,2480,USD,121.99,29.6,121.99,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 19.61}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",50.59,121.99,False,2025-11-29 13:57:00+00:00
2481,sd-shop-0001,2481,USD,154.64,27.67,154.64,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 27.67}]",[],68.06,154.64,False,2025-11-29 18:09:00+00:00
2482,sd-shop-0001,2482,USD,187.29,36.9,187.29,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 36.9}]",[],87.19,187.29,False,2025-11-29 22:20:00+00:00
2483,sd-shop-0001,2483,USD,219.95,25.34,219.95,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 25.34}]",[],107.98,219.95,False,2025-11-29 03:31:00+00:00
2484,sd-shop-0001,2484,USD,252.6,63.66,252.6,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 33.68}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",130.42,252.6,False,2025-11-29 07:41:00+00:00
2485,sd-shop-0001,2485,USD,105.25,20.93,105.25,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 15.94}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",42.28,105.25,False,2025-11-29 11:52:00+00:00
2486,sd-shop-0001,2486,USD,137.91,23.39,137.91,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 23.39}]",[],58.9,137.91,False,2025-11-29 16:04:00+00:00
2487,sd-shop-0001,2487,USD,170.56,32.02,170.56,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 32.02}]",[],197.21,170.56,False,2025-11-29 20:14:00+00:00
2488,sd-shop-0001,2488,USD,203.21,21.52,203.21,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 21.52}]",[],97.12,203.21,False,2025-11-29 01:25:00+00:00
2489,sd-shop-0001,2489,USD,235.87,64.24,235.87,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 29.26}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc8"", ""campaignName"": ""VIP Members Free Shipping"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",118.71,235.87,False,2025-11-29 05:36:00+00:00
2490,sd-shop-0001,2490,USD,88.52,17.58,88.52,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 12.59}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",46.8,88.52,False,2025-11-29 09:46:00+00:00
2491,sd-shop-0001,2491,USD,121.17,29.42,121.17,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 19.43}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",50.18,121.17,False,2025-11-29 13:57:00+00:00
2492,sd-shop-0001,2492,USD,153.83,27.45,153.83,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 27.45}]",[],67.61,153.83,False,2025-11-29 18:09:00+00:00
2493,sd-shop-0001,2493,USD,186.48,36.66,186.48,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 36.66}]",[],86.69,186.48,False,2025-11-29 22:20:00+00:00
2494,sd-shop-0001,2494,USD,219.13,25.14,219.13,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 25.14}]",[],107.44,219.13,False,2025-11-29 03:30:00+00:00
2495,sd-shop-0001,2495,USD,251.79,63.44,251.79,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 33.46}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",129.84,251.79,False,2025-11-29 07:41:00+00:00
2496,sd-shop-0001,2496,USD,104.44,20.76,104.44,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 15.77}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",41.89,104.44,False,2025-11-29 11:52:00+00:00
2497,sd-shop-0001,2497,USD,137.09,23.19,137.09,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 23.19}]",[],58.47,137.09,False,2025-11-29 15:03:00+00:00
2498,sd-shop-0001,2498,USD,169.75,31.79,169.75,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 31.79}]",[],76.71,169.75,False,2025-11-29 20:14:00+00:00
2499,sd-shop-0001,2499,USD,202.4,21.34,202.4,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 21.34}]",[],96.6,202.4,False,2025-11-29 01:25:00+00:00
2500,sd-shop-0001,2500,USD,235.05,64.03,235.05,True,True,9.99,0.0,9.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 29.05}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc8"", ""campaignName"": ""VIP Members Free Shipping"", ""campaignType"": ""shipping"", ""discountAmount"": 9.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 9.99}]",118.15,235.05,False,2025-11-29 05:36:00+00:00
2501,sd-shop-0001,2501,USD,87.71,17.42,87.71,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 12.43}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",46.32,87.71,False,2025-11-29 09:46:00+00:00
2502,sd-shop-0001,2502,USD,120.36,24.23,120.36,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 19.24}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",49.76,120.36,False,2025-11-29 13:57:00+00:00
2503,sd-shop-0001,2503,USD,153.01,27.24,153.01,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 27.24}]",[],67.15,153.01,False,2025-11-29 17:09:00+00:00
2504,sd-shop-0001,2504,USD,185.67,36.42,185.67,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 36.42}]",[],86.2,185.67,False,2025-11-29 22:19:00+00:00
2505,sd-shop-0001,2505,USD,218.32,24.95,218.32,True,False,0.0,0.0,0.0,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 24.95}]",[],106.9,218.32,False,2025-11-29 03:30:00+00:00
2506,sd-shop-0001,2506,USD,250.97,63.21,250.97,True,False,4.99,0.0,4.99,"[{""campaignId"": ""sc3"", ""campaignName"": ""BFCM Tiered Quantity"", ""campaignType"": ""volume"", ""discountAmount"": 33.23}, {""campaignId"": ""sc7"", ""campaignName"": ""Free Gift with $75 Purchase"", ""campaignType"": ""buy_one_get_one"", ""discountAmount"": 24.99}]","[{""campaignId"": ""sc2"", ""campaignName"": ""Free Shipping over $50"", ""campaignType"": ""shipping"", ""discountAmount"": 4.99, ""shippingDiscountType"": 3, ""shippingDiscountValue"": 4.99}]",129.26,250.97,False,2025-11-29 07:41:00+00:00
